Cluster,Block,FUB Name,Circuit Subtype,Instances,Design Style,Circuit Topology,Port Configuration,TDF,Logic TDF,Operating Voltage,Temperature,Altitude,Flop/Latch Protection
chtopaonv,chtopaonv,chtopaonv,ec0fsw200an1d04x5,12,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw043al1d08x5,12,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200al1d08x5,12,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn000xl1n03x5,11,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn200an2d04x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw003al1n08x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn200al2d08x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200an1d08x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn00fal1d02x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw203an1d16x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw243an2d08x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fvy243xn2d03x5,10,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn003al1n06x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw043al2d04x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn08fal2d12x5,9,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn003al2n06x5,9,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn200an2d08x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw243an2d06x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200xl2d04x5,8,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw003al2n03x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn200xl1d03x5,8,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn003al1n04x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn00fal2d02x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw00fal1d06x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw003al1n03x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn000al1n03x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw003al2n08x5,7,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200xl1d04x5,7,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn200an1d04x5,7,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw003al2d04x5,7,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn200al1d08x5,7,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn203al2d02x5,7,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fvn203xn1d04x5,7,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200an2d04x5,7,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw043al2d08x5,7,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn203an1d03x5,7,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
