,Row,# inputs #,Unit_Name,Subunit_Src_Sheet,Subunit_Name,Description,# Instance Counts + Scaling Values #,Instance_Count,Scaling,SOFA_Voltage,Use_Voltage,GOT_GB,# User AVF Override #,User_SBU_SDC_AVF,User_SBU_DUE_AVF,User_MBU_SDC_AVF,User_MBU_DUE_AVF,# User FIT Override #,User_SBU_SDC,User_SBU_DUE,User_MBU_SDC,User_MBU_DUE,# Block Details (reported by source sheet) #,Latch_Bits,Flop_Bits,Domino_Bits,RF_Bits,Cache_Bits,SDL_Bits,Total_Bits,# Protections #,Protection_Type,FlopLatch_Protection,DFX_Fraction,PerfOnly_Fraction,Interleave_Level,# Total Bit Sumamry (All instances) #,RU_Latch_Bits,RU_Flop_Bits,RU_Domino_Bits,RU_RF_Bits,RU_Cache_Bits,RU_SDL_Bits,RU_Total_Bits,# Voltage / GOT Scaling #,Voltage_Scaling,GOT_Scaling,Total_Scaling,# Per Instance Raw FIT #,# Raw FIT #,# Intermediate Values #,Int_SBU_SDC,Int_SBU_DUE,Int_MBU_SDC,Int_MBU_DUE,Int_Scaled_Instances,SEQ_AVF,SBU_SDC_AVF,SBU_DUE_AVF,MBU_SDC_AVF,MBU_DUE_AVF,TDF,SEQ_AVF_Wt,SBU_SDC_AVF_Wt,SBU_DUE_AVF_Wt,MBU_SDC_AVF_Wt,MBU_DUE_AVF_Wt,TDF_Wt,# SBU Total #,SBU_SDC,SBU_DUE,# MBU Total #,MBU_SDC,MBU_DUE,# Grand Total #,Total_SDC,Total_DUE,end,Unnamed: 0,name,template,physical_parent,date,time,path,level,comment
273,273.0,,sprxccnorth23,P_hier_seq,scf_iocoh,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,304388.0,869762.0,0.0,0.0,0.0,0.0,1174150.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,304388.0,869762.0,0.0,0.0,0.0,0.0,1174150.0,,1.0,1.0,1.0,,,,8.33485381856399,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,1174150.0,8.33485381856399,0.0,0.0,0.0,587075.0,,8.33485381856399,0.0,,0.0,0.0,,8.33485381856399,0.0,,235,sprxccnorth23__scf_iocoh,scf_iocoh,sprxccnorth23,2019-09-14,12:33:55.017341000,/p/hdk/archive/sdg74/noa/scf_iocoh/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_42/collateral/netlist/scf_iocoh.vg.gz,3,sub_template:sprxccnorth23
274,274.0,,sprxccnorth23,F_scf_iocohfill,scf_iocohfill,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,236,sprxccnorth23__scf_iocohfill,scf_iocohfill,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
275,275.0,,sprxccnorth23,F_sprhmeshjog,sprhmeshjog,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,237,sprxccnorth23__sprhmeshjog,sprhmeshjog,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
276,276.0,,sprxccnorth23,F_vchinf_mdf41,vchinf_mdf41,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,343.0,10204.0,0.0,0.0,0.0,0.0,10547.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,343.0,10204.0,0.0,0.0,0.0,0.0,10547.0,,1.0,1.0,1.0,,,,0.09597833360219997,0.0,0,0,1.0,0.11999999999999858,0.16999999999999998,1,1,1,0.5,1265.639999999985,0.016316316712373994,0.0,0,0,5273.5,,0.09597833360219997,0.0,,0.0,0.0,,0.09597833360219997,0.0,,238,vchinf_mdf41,vchinf_mdf41,sprxccnorth23,2019-09-19,15:20:39.780123000,/p/hdk/archive/sdg74/noa/vchinf_mdf41/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_36/collateral/netlist/vchinf_mdf41.vg.gz,3,No Subcell
277,277.0,,sprxccsouth01,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,276,,,sprxccsouth01,,,,3,
278,278.0,,sprxccsouth01,F_hch01svinf,hch01svinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,752.0,22617.0,0.0,0.0,0.0,0.0,23369.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,752.0,22617.0,0.0,0.0,0.0,0.0,23369.0,,1.0,1.0,1.0,,,,0.2566860279396,0.0,0,0,1.0,0.11999999999999866,0.17000000000000012,1,1,1,0.5,2804.279999999969,0.04363662474973203,0.0,0,0,11684.5,,0.2566860279396,0.0,,0.0,0.0,,0.2566860279396,0.0,,277,hch01svinf,hch01svinf,sprxccsouth01,2019-09-26,09:36:39.470183000,/p/hdk/archive/sdg74/noa/hch01svinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_22/collateral/netlist/hch01svinf.vg.gz,3,No Subcell
279,279.0,,sprxccsouth01,F_mdf_c_v_0,mdf_c_v_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,309.0,8886.0,0.0,0.0,0.0,0.0,9195.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,309.0,8886.0,0.0,0.0,0.0,0.0,9195.0,,1.0,1.0,1.0,,,,0.07970185020000002,0.0,0,0,1.0,0.11999999999999868,0.1699999999999997,1,1,1,0.5,1103.3999999999878,0.01354931453399998,0.0,0,0,4597.5,,0.07970185020000002,0.0,,0.0,0.0,,0.07970185020000002,0.0,,278,sprxccsouth01__mdf_c_v_0,mdf_c_v_0,sprxccsouth01,2019-09-16,03:31:43.118755000,/p/hdk/archive/sdg74/noa/mdf_c_v_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_70/collateral/netlist/mdf_c_v_0.vg.gz,3,No Subcell
280,280.0,,sprxccsouth01,P_hier_seq,mdf_s_v_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,70484.0,204448.0,0.0,0.0,0.0,0.0,274932.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,70484.0,204448.0,0.0,0.0,0.0,0.0,274932.0,,1.0,1.0,1.0,,,,1.9290265790544014,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,274932.0,1.9290265790544014,0.0,0.0,0.0,137466.0,,1.9290265790544014,0.0,,0.0,0.0,,1.9290265790544014,0.0,,279,mdf_s_v_0_mdf_s_v_c0_r6,mdf_s_v_0,sprxccsouth01,2019-09-10,16:30:37.629108000,/p/hdk/archive/sdg74/noa/mdf_s_v_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_33/collateral/netlist/mdf_s_v_0.vg.gz,3,sub_template:sprxccsouth01
281,281.0,,sprxccsouth01,P_hier_seq,mdf_s_v_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,70484.0,204448.0,0.0,0.0,0.0,0.0,274932.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,70484.0,204448.0,0.0,0.0,0.0,0.0,274932.0,,1.0,1.0,1.0,,,,1.9290265790544014,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,274932.0,1.9290265790544014,0.0,0.0,0.0,137466.0,,1.9290265790544014,0.0,,0.0,0.0,,1.9290265790544014,0.0,,280,mdf_s_v_0_mdf_s_v_c1_r6,mdf_s_v_0,sprxccsouth01,2019-09-10,16:30:37.629108000,/p/hdk/archive/sdg74/noa/mdf_s_v_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_33/collateral/netlist/mdf_s_v_0.vg.gz,3,sub_template:sprxccsouth01
282,282.0,,sprxccsouth01,F_mdfvfivr,mdfvfivr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,568.0,14217.0,0.0,0.0,0.0,0.0,14785.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,568.0,14217.0,0.0,0.0,0.0,0.0,14785.0,,1.0,1.0,1.0,,,,0.15925681636200004,0.0,0,0,1.0,0.11999999999999958,0.1700000000000001,1,1,1,0.5,1774.1999999999937,0.02707365878154002,0.0,0,0,7392.5,,0.15925681636200004,0.0,,0.0,0.0,,0.15925681636200004,0.0,,281,sprxccsouth01__mdfvfivr,mdfvfivr,sprxccsouth01,2019-09-26,13:02:57.120941000,/p/hdk/archive/sdg74/noa/mdfvfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_41/collateral/netlist/mdfvfivr.vg.gz,3,No Subcell
283,283.0,,sprxccsouth23,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,292,,,sprxccsouth23,,,,3,
284,284.0,,sprxccsouth23,F_hch23svinf,hch23svinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,1458.0,16864.0,0.0,0.0,0.0,0.0,18322.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,1458.0,16864.0,0.0,0.0,0.0,0.0,18322.0,,1.0,1.0,1.0,,,,0.1640079971376001,0.0,0,0,1.0,0.11999999999999886,0.16999999999999993,1,1,1,0.5,2198.639999999979,0.027881359513392004,0.0,0,0,9161.0,,0.1640079971376001,0.0,,0.0,0.0,,0.1640079971376001,0.0,,293,hch23svinf,hch23svinf,sprxccsouth23,2019-09-26,23:11:44.211840000,/p/hdk/archive/sdg74/noa/hch23svinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_33/collateral/netlist/hch23svinf.vg.gz,3,No Subcell
285,285.0,,sprxccsouth23,F_mdf_c_v_0,mdf_c_v_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,309.0,8886.0,0.0,0.0,0.0,0.0,9195.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,309.0,8886.0,0.0,0.0,0.0,0.0,9195.0,,1.0,1.0,1.0,,,,0.07970185020000002,0.0,0,0,1.0,0.11999999999999868,0.1699999999999997,1,1,1,0.5,1103.3999999999878,0.01354931453399998,0.0,0,0,4597.5,,0.07970185020000002,0.0,,0.0,0.0,,0.07970185020000002,0.0,,294,sprxccsouth23__mdf_c_v_0,mdf_c_v_0,sprxccsouth23,2019-09-16,03:31:43.118755000,/p/hdk/archive/sdg74/noa/mdf_c_v_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_70/collateral/netlist/mdf_c_v_0.vg.gz,3,No Subcell
286,286.0,,sprxccsouth23,P_hier_seq,mdf_s_v_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,70484.0,204448.0,0.0,0.0,0.0,0.0,274932.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,70484.0,204448.0,0.0,0.0,0.0,0.0,274932.0,,1.0,1.0,1.0,,,,1.9290265790544014,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,274932.0,1.9290265790544014,0.0,0.0,0.0,137466.0,,1.9290265790544014,0.0,,0.0,0.0,,1.9290265790544014,0.0,,295,mdf_s_v_0_mdf_s_v_c2_r6,mdf_s_v_0,sprxccsouth23,2019-09-10,16:30:37.629108000,/p/hdk/archive/sdg74/noa/mdf_s_v_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_33/collateral/netlist/mdf_s_v_0.vg.gz,3,sub_template:sprxccsouth23
287,287.0,,sprxccsouth23,P_hier_seq,mdf_s_v_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,70484.0,204448.0,0.0,0.0,0.0,0.0,274932.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,70484.0,204448.0,0.0,0.0,0.0,0.0,274932.0,,1.0,1.0,1.0,,,,1.9290265790544014,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,274932.0,1.9290265790544014,0.0,0.0,0.0,137466.0,,1.9290265790544014,0.0,,0.0,0.0,,1.9290265790544014,0.0,,296,mdf_s_v_0_mdf_s_v_c3_r6,mdf_s_v_0,sprxccsouth23,2019-09-10,16:30:37.629108000,/p/hdk/archive/sdg74/noa/mdf_s_v_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_33/collateral/netlist/mdf_s_v_0.vg.gz,3,sub_template:sprxccsouth23
288,288.0,,sprxccsouth23,F_mdfvfivr,mdfvfivr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,568.0,14217.0,0.0,0.0,0.0,0.0,14785.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,568.0,14217.0,0.0,0.0,0.0,0.0,14785.0,,1.0,1.0,1.0,,,,0.15925681636200004,0.0,0,0,1.0,0.11999999999999958,0.1700000000000001,1,1,1,0.5,1774.1999999999937,0.02707365878154002,0.0,0,0,7392.5,,0.15925681636200004,0.0,,0.0,0.0,,0.15925681636200004,0.0,,297,sprxccsouth23__mdfvfivr,mdfvfivr,sprxccsouth23,2019-09-26,13:02:57.120941000,/p/hdk/archive/sdg74/noa/mdfvfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_41/collateral/netlist/mdfvfivr.vg.gz,3,No Subcell
289,289.0,,sprxccsouth23,F_south23fill0,south23fill0,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,298,south23fill0,south23fill0,sprxccsouth23,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
290,290.0,,sprmcddr,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,19,,,sprmcddr,,,,2,
291,291.0,,sprmcddr,F_ddrchv,ddrchv,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,20,ddrchv,ddrchv,sprmcddr,NOT FOUND,NOT FOUND,NOT FOUND,2,No Subcell
292,292.0,,sprmcddr,P_hier_seq,mcddr_mee,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,77608.0,544695.0,0.0,0.0,0.0,0.0,622303.0,,"{nan, ""{'NONE'}"", 'set()', '{nan, ""{\'NONE\'}""}', '{nan}'}","{nan, ""{'NONE'}"", 'set()', '{nan, ""{\'NONE\'}""}', '{nan}'}",0.0,0.0,"{nan, 'set()', '{1.0}', ""{nan, '{1.0}'}"", '{nan}'}",,77608.0,544695.0,0.0,0.0,0.0,0.0,622303.0,,1.0,1.0,1.0,,,,5.5094714448732,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,622303.0,5.5094714448732,0.0,0.0,0.0,311151.5,,5.5094714448732,0.0,,0.0,0.0,,5.5094714448732,0.0,,21,mcddr_mee,mcddr_mee,sprmcddr,2019-09-27,02:01:02.354722000,/p/hdk/archive/sdg74/noa/mcddr_mee/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_39/collateral/netlist/mcddr_mee.vg.gz,2,sub_template:sprmcddr
293,293.0,,sprmcddr,F_mcfivr,mcfivr,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,22,mcfivr,mcfivr,sprmcddr,2019-09-26,12:10:08.705134000,/p/hdk/archive/sdg74/noa/mcfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_60/collateral/netlist/mcfivr.vg.gz,2,No Subcell
294,294.0,,sprmcddr,P_hier_seq,scf_memddr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,45215.0,107731.0,0.0,0.0,0.0,0.0,152946.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,45215.0,107731.0,0.0,0.0,0.0,0.0,152946.0,,1.0,1.0,1.0,,,,1.1652539512908,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,152946.0,1.1652539512908,0.0,0.0,0.0,76473.0,,1.1652539512908,0.0,,0.0,0.0,,1.1652539512908,0.0,,23,scf_memddr,scf_memddr,sprmcddr,2019-09-27,08:59:24.162749000,/p/hdk/archive/sdg74/noa/scf_memddr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_174/collateral/netlist/scf_memddr.vg.gz,2,sub_template:sprmcddr
295,295.0,,sprmcddr,F_sprddr,sprddr,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,24,sprddr,sprddr,sprmcddr,2019-09-26,12:52:17.222855000,/p/hdk/archive/sdg74/noa/sprddr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_23/collateral/netlist/sprddr.vg.gz,2,No Subcell
296,296.0,,sprtile,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,67,,,sprtile,,,,2,
297,297.0,,sprtile,F_corevinf,corevinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,215.0,4671.0,0.0,0.0,0.0,0.0,4886.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,215.0,4671.0,0.0,0.0,0.0,0.0,4886.0,,1.0,1.0,1.0,,,,0.03307026227400002,0.0,0,0,1.0,0.12000000000000031,0.16999999999999987,1,1,1,0.5,586.3200000000015,0.005621944586579999,0.0,0,0,2443.0,,0.03307026227400002,0.0,,0.0,0.0,,0.03307026227400002,0.0,,68,corevinf,corevinf,sprtile,2019-09-26,20:33:40.095662000,/p/hdk/archive/sdg74/noa/corevinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_40/collateral/netlist/corevinf.vg.gz,2,No Subcell
298,298.0,,sprtile,F_fivrcore,fivrcore,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,44.0,248.0,0.0,0.0,0.0,0.0,292.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,44.0,248.0,0.0,0.0,0.0,0.0,292.0,,1.0,1.0,1.0,,,,0.0020781826799999995,0.0,0,0,1.0,0.11999999999999973,0.17000000000000007,1,1,1,0.5,35.03999999999992,0.00035329105560000007,0.0,0,0,146.0,,0.0020781826799999995,0.0,,0.0,0.0,,0.0020781826799999995,0.0,,69,fivrcore,fivrcore,sprtile,2019-09-26,10:54:57.499773000,/p/hdk/archive/sdg74/noa/fivrcore/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_70/collateral/netlist/fivrcore.vg.gz,2,No Subcell
299,299.0,,sprtile,P_hier_seq,llchspr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,50801.0,103925.0,0.0,0.0,0.0,0.0,154726.0,,"{nan, '{nan}', ""{'NONE'}""}","{nan, '{nan}', ""{'NONE'}""}",0.0,0.0,"{nan, '{nan}', '{1.0}'}",,50801.0,103925.0,0.0,0.0,0.0,0.0,154726.0,,1.0,1.0,1.0,,,,1.1419486468992006,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,154726.0,1.1419486468992006,0.0,0.0,0.0,77363.0,,1.1419486468992006,0.0,,0.0,0.0,,1.1419486468992006,0.0,,70,llchspr,llchspr,sprtile,2019-09-25,16:00:02.838967000,/p/hdk/archive/sdg74/noa/llchspr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_39/collateral/netlist/llchspr.vg.gz,2,sub_template:sprtile
300,300.0,,sprtile,F_sprcore,sprcore,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,71,sprcore,sprcore,sprtile,2019-09-27,10:02:21.559201000,/p/hdk/archive/sdg74/noa/sprcore/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_25/collateral/netlist/sprcore.vg.gz,2,No Subcell
301,301.0,,sprtile,F_sprtilefill0,sprtilefill0,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,72,sprtilefill0,sprtilefill0,sprtile,NOT FOUND,NOT FOUND,NOT FOUND,2,No Subcell
302,302.0,,sprtile,F_sprtilevcfc,sprtilevcfc,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,73,sprtilevcfc,sprtilevcfc,sprtile,NOT FOUND,NOT FOUND,NOT FOUND,2,No Subcell
303,303.0,,sprxccnorth,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,94,,,sprxccnorth,,,,2,
304,304.0,,sprxccnorth,P_hier_seq,sprmisc,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,172610.0,565241.0,0.0,0.0,0.0,0.0,737851.0,,"{nan, ""{'NONE'}"", '{nan, ""{\'NONE\'}""}'}","{nan, ""{'NONE'}"", '{nan, ""{\'NONE\'}""}'}",0.0,0.0,"{nan, ""{nan, '{1.0}'}"", '{1.0}'}",,172610.0,565241.0,0.0,0.0,0.0,0.0,737851.0,,1.0,1.0,1.0,,,,4.436986890284839,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,737851.0,4.436986890284839,0.0,0.0,0.0,368925.5,,4.436986890284839,0.0,,0.0,0.0,,4.436986890284839,0.0,,95,sprmisc,sprmisc,sprxccnorth,NOT FOUND,NOT FOUND,NOT FOUND,2,sub_template:sprxccnorth
305,305.0,,sprxccnorth,P_hier_seq,sprxccnorth01,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,633025.0,2617442.0,0.0,0.0,0.0,0.0,3250467.0,,"{nan, ""{'NONE'}"", '{nan, ""{\'NONE\'}"", \'{nan, ""{\\\'NONE\\\'}""}\'}', '{nan, ""{\'NONE\'}""}', '{nan, \'set()\', \'{nan, ""{\\\'NONE\\\'}""}\'}', '{nan}'}","{nan, ""{'NONE'}"", '{nan, ""{\'NONE\'}"", \'{nan, ""{\\\'NONE\\\'}""}\'}', '{nan, ""{\'NONE\'}""}', '{nan, \'set()\', \'{nan, ""{\\\'NONE\\\'}""}\'}', '{nan}'}",0.0,0.0,"{nan, '{nan, ""{nan, \'{1.0}\'}"", \'set()\'}', '{nan, ""{nan, \'{1.0}\'}"", \'{1.0}\'}', '{1.0}', ""{nan, '{1.0}'}"", '{nan}'}",,633025.0,2617442.0,0.0,0.0,0.0,0.0,3250467.0,,1.0,1.0,1.0,,,,26.155190292019732,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,3250467.0,26.155190292019732,0.0,0.0,0.0,1625233.5,,26.155190292019732,0.0,,0.0,0.0,,26.155190292019732,0.0,,96,sprxccnorth01,sprxccnorth01,sprxccnorth,NOT FOUND,NOT FOUND,NOT FOUND,2,sub_template:sprxccnorth
306,306.0,,sprxccnorth,P_hier_seq,sprxccnorth23,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,513000.0,1986563.0,0.0,0.0,0.0,0.0,2499563.0,,"{nan, ""{'NONE'}"", '{nan, \'set()\', ""{\'NONE\'}""}', '{nan, ""{\'NONE\'}""}'}","{nan, ""{'NONE'}"", '{nan, \'set()\', ""{\'NONE\'}""}', '{nan, ""{\'NONE\'}""}'}",0.0,0.0,"{nan, ""{nan, '{1.0}'}"", '{1.0}', ""{nan, 'set()', '{1.0}'}""}",,513000.0,1986563.0,0.0,0.0,0.0,0.0,2499563.0,,1.0,1.0,1.0,,,,18.810083484939593,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,2499563.0,18.810083484939593,0.0,0.0,0.0,1249781.5,,18.810083484939593,0.0,,0.0,0.0,,18.810083484939593,0.0,,97,sprxccnorth23,sprxccnorth23,sprxccnorth,NOT FOUND,NOT FOUND,NOT FOUND,2,sub_template:sprxccnorth
307,307.0,,sprxccsouth,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,273,,,sprxccsouth,,,,2,
308,308.0,,sprxccsouth,P_hier_seq,sprxccsouth01,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,142597.0,454616.0,0.0,0.0,0.0,0.0,597213.0,,"{nan, ""{'NONE'}"", '{nan, ""{\'NONE\'}""}'}","{nan, ""{'NONE'}"", '{nan, ""{\'NONE\'}""}'}",0.0,0.0,"{nan, ""{nan, '{1.0}'}"", '{1.0}'}",,142597.0,454616.0,0.0,0.0,0.0,0.0,597213.0,,1.0,1.0,1.0,,,,4.353697852610403,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,597213.0,4.353697852610403,0.0,0.0,0.0,298606.5,,4.353697852610403,0.0,,0.0,0.0,,4.353697852610403,0.0,,274,sprxccsouth01,sprxccsouth01,sprxccsouth,NOT FOUND,NOT FOUND,NOT FOUND,2,sub_template:sprxccsouth
309,309.0,,sprxccsouth,P_hier_seq,sprxccsouth23,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,143303.0,448863.0,0.0,0.0,0.0,0.0,592166.0,,"{nan, ""{'NONE'}"", '{nan, ""{\'NONE\'}""}'}","{nan, ""{'NONE'}"", '{nan, ""{\'NONE\'}""}'}",0.0,0.0,"{nan, ""{nan, '{1.0}'}"", '{1.0}'}",,143303.0,448863.0,0.0,0.0,0.0,0.0,592166.0,,1.0,1.0,1.0,,,,4.261019821808404,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,592166.0,4.261019821808404,0.0,0.0,0.0,296083.0,,4.261019821808404,0.0,,0.0,0.0,,4.261019821808404,0.0,,275,sprxccsouth23,sprxccsouth23,sprxccsouth,NOT FOUND,NOT FOUND,NOT FOUND,2,sub_template:sprxccsouth
310,310.0,,vch02,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,309,,,vch02,,,,2,
311,311.0,,vch02,F_coreckpar02,coreckpar02,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,310,vch02__coreckpar02,coreckpar02,vch02,2019-09-25,20:05:42.836724000,/p/hdk/archive/sdg74/noa/coreckpar02/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_17/collateral/netlist/coreckpar02.vg.gz,2,No Subcell
